timestamp_ms,iso_time,latitude,longitude,altitude_m,heading_deg,phase
1780698490839,2026-06-05T15:28:10.839,34.04800690,-117.83764004,8.60,3.3,lane 16/22
1780698491139,2026-06-05T15:28:11.139,34.04802326,-117.83763970,8.60,3.3,lane 16/22
1780698491439,2026-06-05T15:28:11.439,34.04803955,-117.83763937,8.60,3.3,lane 16/22
1780698491689,2026-06-05T15:28:11.689,34.04805578,-117.83763892,8.60,3.2,lane 16/22
1780698491988,2026-06-05T15:28:11.988,34.04807188,-117.83763866,8.60,3.2,lane 16/22
1780698492238,2026-06-05T15:28:12.238,34.04808276,-117.83763835,8.60,5.2,lane 16/22
1780698492488,2026-06-05T15:28:12.488,34.04809917,-117.83763791,8.60,5.5,lane 16/22
1780698492739,2026-06-05T15:28:12.739,34.04810955,-117.83763749,8.60,5.5,lane 16/22
1780698492989,2026-06-05T15:28:12.989,34.04812570,-117.83763668,8.60,5.5,lane 16/22
1780698493288,2026-06-05T15:28:13.288,34.04814186,-117.83763598,8.60,5.4,lane 16/22
1780698493538,2026-06-05T15:28:13.538,34.04815249,-117.83763539,8.60,6.6,lane 16/22
1780698493789,2026-06-05T15:28:13.789,34.04816867,-117.83763438,8.60,7.6,lane 16/22
1780698494089,2026-06-05T15:28:14.089,34.04818513,-117.83763344,8.60,7.4,lane 16/22
1780698494388,2026-06-05T15:28:14.388,34.04820126,-117.83763181,8.60,8.9,lane 16/22
1780698494638,2026-06-05T15:28:14.638,34.04821188,-117.83763068,8.60,8.8,lane 16/22
1780698494889,2026-06-05T15:28:14.889,34.04822758,-117.83762877,8.50,10.7,lane 16/22
1780698495188,2026-06-05T15:28:15.188,34.04824398,-117.83762655,8.60,10.7,lane 16/22
1780698495439,2026-06-05T15:28:15.439,34.04825402,-117.83762515,8.60,12.9,lane 16/22
1780698495739,2026-06-05T15:28:15.739,34.04826990,-117.83762245,8.60,14.2,lane 16/22
1780698495989,2026-06-05T15:28:15.989,34.04828566,-117.83761923,8.60,15.4,lane 16/22
1780698496288,2026-06-05T15:28:16.288,34.04830122,-117.83761554,8.60,19.2,lane 16/22
1780698496538,2026-06-05T15:28:16.538,34.04831078,-117.83761331,8.60,19.9,lane 16/22
1780698496790,2026-06-05T15:28:16.790,34.04832393,-117.83761042,8.60,20.6,lane 16/22
1780698497089,2026-06-05T15:28:17.089,34.04833657,-117.83760555,8.60,25.3,lane 16/22
1780698497339,2026-06-05T15:28:17.339,34.04834435,-117.83760127,8.60,30.5,lane 17/22
1780698497590,2026-06-05T15:28:17.590,34.04835492,-117.83759720,8.60,25.9,lane 17/22
1780698497888,2026-06-05T15:28:17.888,34.04836391,-117.83759486,8.60,18.7,lane 17/22
1780698498139,2026-06-05T15:28:18.139,34.04836847,-117.83759452,8.60,13.0,lane 17/22
1780698498439,2026-06-05T15:28:18.439,34.04837347,-117.83759553,8.60,1.4,lane 17/22
1780698498738,2026-06-05T15:28:18.738,34.04837543,-117.83759731,8.60,-11.6,lane 17/22
1780698498988,2026-06-05T15:28:18.988,34.04837592,-117.83760074,8.60,-22.4,lane 17/22
1780698499239,2026-06-05T15:28:19.239,34.04837527,-117.83760323,8.60,-28.8,lane 17/22
1780698499539,2026-06-05T15:28:19.539,34.04837309,-117.83760694,8.70,-35.9,lane 17/22
1780698499789,2026-06-05T15:28:19.789,34.04837128,-117.83761054,8.70,-39.9,lane 17/22
1780698500088,2026-06-05T15:28:20.088,34.04836976,-117.83761343,8.70,-45.3,lane 18/22
1780698500338,2026-06-05T15:28:20.338,34.04836814,-117.83761510,8.70,-49.4,lane 18/22
1780698500588,2026-06-05T15:28:20.588,34.04836418,-117.83761682,8.60,-56.4,lane 18/22
1780698500839,2026-06-05T15:28:20.839,34.04836060,-117.83761793,8.60,-62.8,lane 18/22
1780698501138,2026-06-05T15:28:21.138,34.04835351,-117.83761867,8.60,-74.9,lane 18/22
1780698501388,2026-06-05T15:28:21.388,34.04834385,-117.83761882,8.70,-86.6,lane 18/22
1780698501639,2026-06-05T15:28:21.639,34.04833671,-117.83761832,8.60,-93.6,lane 18/22
1780698501938,2026-06-05T15:28:21.938,34.04832453,-117.83761721,8.60,-105.2,lane 18/22
1780698502189,2026-06-05T15:28:22.189,34.04831089,-117.83761685,8.60,-118.2,lane 18/22
1780698502489,2026-06-05T15:28:22.489,34.04829634,-117.83761588,8.60,-131.3,lane 18/22
1780698502789,2026-06-05T15:28:22.789,34.04828176,-117.83761521,8.60,-145.5,lane 18/22
1780698503089,2026-06-05T15:28:23.089,34.04826674,-117.83761487,8.60,-159.6,lane 18/22
1780698503338,2026-06-05T15:28:23.338,34.04825676,-117.83761513,8.60,-165.4,lane 18/22
1780698503588,2026-06-05T15:28:23.588,34.04824183,-117.83761557,8.60,-167.4,lane 18/22
1780698503839,2026-06-05T15:28:23.839,34.04823159,-117.83761603,8.60,-167.4,lane 18/22
1780698504138,2026-06-05T15:28:24.138,34.04821633,-117.83761753,8.60,-167.5,lane 18/22
1780698504389,2026-06-05T15:28:24.389,34.04820046,-117.83761859,8.70,-167.3,lane 18/22
1780698504689,2026-06-05T15:28:24.689,34.04818563,-117.83762055,8.70,-167.3,lane 18/22
1780698504989,2026-06-05T15:28:24.989,34.04817057,-117.83762230,8.70,-167.0,lane 18/22
1780698505289,2026-06-05T15:28:25.289,34.04815523,-117.83762460,8.60,-167.2,lane 18/22
1780698505589,2026-06-05T15:28:25.589,34.04813943,-117.83762694,8.70,-167.0,lane 18/22
1780698505888,2026-06-05T15:28:25.888,34.04812415,-117.83762924,8.70,-167.2,lane 18/22
1780698506139,2026-06-05T15:28:26.139,34.04811358,-117.83763078,8.70,-167.2,lane 18/22
1780698506438,2026-06-05T15:28:26.438,34.04809772,-117.83763283,8.70,-167.2,lane 18/22
1780698506689,2026-06-05T15:28:26.689,34.04808190,-117.83763530,8.70,-167.3,lane 18/22
1780698506989,2026-06-05T15:28:26.989,34.04806575,-117.83763761,8.70,-167.1,lane 18/22
1780698507239,2026-06-05T15:28:27.239,34.04805512,-117.83763892,8.60,-167.2,lane 18/22
1780698507489,2026-06-05T15:28:27.489,34.04803928,-117.83764158,8.60,-166.9,lane 18/22
1780698507788,2026-06-05T15:28:27.788,34.04802356,-117.83764422,8.60,-167.1,lane 18/22
1780698508038,2026-06-05T15:28:28.038,34.04801290,-117.83764626,8.60,-167.3,lane 18/22
1780698508289,2026-06-05T15:28:28.289,34.04799697,-117.83764883,8.60,-167.5,lane 18/22
1780698508588,2026-06-05T15:28:28.588,34.04798094,-117.83765160,8.60,-167.4,lane 18/22
1780698508838,2026-06-05T15:28:28.838,34.04797032,-117.83765365,8.60,-167.4,lane 18/22
1780698509088,2026-06-05T15:28:29.088,34.04795490,-117.83765695,8.70,-167.0,lane 18/22
1780698509338,2026-06-05T15:28:29.338,34.04794458,-117.83765934,8.70,-165.4,lane 18/22
1780698509588,2026-06-05T15:28:29.588,34.04792887,-117.83766324,8.70,-165.2,lane 18/22
1780698509839,2026-06-05T15:28:29.839,34.04791831,-117.83766611,8.70,-165.1,lane 18/22
1780698510089,2026-06-05T15:28:30.089,34.04790273,-117.83767028,8.60,-162.6,lane 18/22
1780698510389,2026-06-05T15:28:30.389,34.04788722,-117.83767479,8.60,-162.5,lane 18/22
1780698510688,2026-06-05T15:28:30.688,34.04787189,-117.83767944,8.60,-160.5,lane 18/22
1780698510939,2026-06-05T15:28:30.939,34.04786217,-117.83768264,8.60,-159.2,lane 18/22
1780698511189,2026-06-05T15:28:31.189,34.04784773,-117.83768784,8.70,-158.8,lane 18/22
1780698511489,2026-06-05T15:28:31.489,34.04783581,-117.83769191,8.70,-158.7,lane 18/22
1780698511789,2026-06-05T15:28:31.789,34.04782688,-117.83769540,8.70,-158.1,lane 18/22
1780698512089,2026-06-05T15:28:32.089,34.04782121,-117.83769910,8.70,-157.9,lane 18/22
1780698512388,2026-06-05T15:28:32.388,34.04781832,-117.83770148,8.60,-156.0,lane 18/22
1780698512638,2026-06-05T15:28:32.638,34.04781719,-117.83770343,8.60,-156.2,lane 19/22
1780698512888,2026-06-05T15:28:32.888,34.04781643,-117.83770797,8.60,-154.3,lane 19/22
1780698513138,2026-06-05T15:28:33.138,34.04781555,-117.83771233,8.60,-149.7,lane 19/22
1780698513388,2026-06-05T15:28:33.388,34.04781318,-117.83771982,8.60,-144.5,lane 19/22
1780698513638,2026-06-05T15:28:33.638,34.04781100,-117.83772462,8.70,-140.8,lane 19/22
1780698513888,2026-06-05T15:28:33.888,34.04780793,-117.83773033,8.70,-138.5,lane 19/22
1780698514139,2026-06-05T15:28:34.139,34.04780619,-117.83773420,8.70,-136.3,lane 19/22
1780698514389,2026-06-05T15:28:34.389,34.04780416,-117.83773956,8.70,-133.6,lane 19/22
1780698514689,2026-06-05T15:28:34.689,34.04780246,-117.83774428,8.70,-131.5,lane 19/22
1780698514988,2026-06-05T15:28:34.988,34.04780108,-117.83774893,8.70,-130.5,lane 19/22
1780698515239,2026-06-05T15:28:35.239,34.04780026,-117.83775082,8.70,-128.1,lane 20/22
1780698515538,2026-06-05T15:28:35.538,34.04779946,-117.83775376,8.60,-121.6,lane 20/22
1780698515789,2026-06-05T15:28:35.789,34.04780104,-117.83775576,8.60,-117.0,lane 20/22
1780698516039,2026-06-05T15:28:36.039,34.04780361,-117.83775665,8.60,-114.4,lane 20/22
1780698516338,2026-06-05T15:28:36.338,34.04780900,-117.83775809,8.50,-103.8,lane 20/22
1780698516589,2026-06-05T15:28:36.589,34.04781670,-117.83775864,8.50,-88.9,lane 20/22
1780698516889,2026-06-05T15:28:36.889,34.04782724,-117.83775973,8.60,-75.0,lane 20/22
1780698517188,2026-06-05T15:28:37.188,34.04783973,-117.83775990,8.60,-61.8,lane 20/22
1780698517438,2026-06-05T15:28:37.438,34.04784925,-117.83776061,8.60,-51.3,lane 20/22
1780698517689,2026-06-05T15:28:37.689,34.04786483,-117.83776145,8.60,-36.7,lane 20/22
1780698517989,2026-06-05T15:28:37.989,34.04788097,-117.83776168,8.60,-23.3,lane 20/22
1780698518288,2026-06-05T15:28:38.288,34.04789812,-117.83776252,8.60,-9.6,lane 20/22
1780698518538,2026-06-05T15:28:38.538,34.04790923,-117.83776260,8.60,-0.2,lane 20/22
1780698518788,2026-06-05T15:28:38.788,34.04792596,-117.83776286,8.60,7.9,lane 20/22
1780698519038,2026-06-05T15:28:39.038,34.04793683,-117.83776296,8.60,7.6,lane 20/22
1780698519289,2026-06-05T15:28:39.289,34.04795326,-117.83776252,8.60,8.2,lane 20/22
1780698519539,2026-06-05T15:28:39.539,34.04796403,-117.83776206,8.60,8.1,lane 20/22
1780698519789,2026-06-05T15:28:39.789,34.04798036,-117.83776165,8.60,8.4,lane 20/22
1780698520088,2026-06-05T15:28:40.088,34.04799642,-117.83776077,8.60,8.4,lane 20/22
1780698520338,2026-06-05T15:28:40.338,34.04800720,-117.83776042,8.60,8.2,lane 20/22
1780698520589,2026-06-05T15:28:40.589,34.04802335,-117.83775978,8.60,8.4,lane 20/22
1780698520888,2026-06-05T15:28:40.888,34.04803932,-117.83775885,8.60,8.3,lane 20/22
1780698521139,2026-06-05T15:28:41.139,34.04805047,-117.83775828,8.60,8.3,lane 20/22
1780698521439,2026-06-05T15:28:41.439,34.04806602,-117.83775741,8.60,8.2,lane 20/22
1780698521739,2026-06-05T15:28:41.739,34.04807675,-117.83775655,8.60,8.1,lane 20/22
1780698522038,2026-06-05T15:28:42.038,34.04809664,-117.83775516,8.60,4.1,lane 20/22
1780698522289,2026-06-05T15:28:42.289,34.04810451,-117.83775536,8.60,11.3,lane 20/22
1780698522588,2026-06-05T15:28:42.588,34.04810828,-117.83775582,8.60,13.0,lane 20/22
1780698522838,2026-06-05T15:28:42.838,34.04810972,-117.83775499,8.60,13.8,lane 20/22
1780698523088,2026-06-05T15:28:43.088,34.04811038,-117.83775278,8.60,15.3,lane 20/22
1780698523340,2026-06-05T15:28:43.340,34.04811041,-117.83775187,8.60,16.4,lane 20/22
1780698523638,2026-06-05T15:28:43.638,34.04811096,-117.83775112,8.70,16.9,lane 20/22
1780698523888,2026-06-05T15:28:43.888,34.04811346,-117.83774954,8.70,16.6,lane 20/22
1780698524138,2026-06-05T15:28:44.138,34.04811662,-117.83774867,8.70,16.5,lane 20/22
1780698524389,2026-06-05T15:28:44.389,34.04812339,-117.83774716,8.70,16.4,lane 20/22
1780698524639,2026-06-05T15:28:44.639,34.04812954,-117.83774644,8.70,16.3,lane 20/22
1780698524938,2026-06-05T15:28:44.938,34.04814083,-117.83774625,8.60,16.2,lane 20/22
1780698525189,2026-06-05T15:28:45.189,34.04815425,-117.83774445,8.60,15.9,lane 20/22
1780698525439,2026-06-05T15:28:45.439,34.04816426,-117.83774358,8.70,15.9,lane 20/22
1780698525689,2026-06-05T15:28:45.689,34.04818052,-117.83774298,8.70,16.1,lane 20/22
1780698525988,2026-06-05T15:28:45.988,34.04819693,-117.83774087,8.60,16.4,lane 20/22
1780698526239,2026-06-05T15:28:46.239,34.04820810,-117.83773971,8.60,16.5,lane 20/22
1780698526538,2026-06-05T15:28:46.538,34.04822530,-117.83773722,8.60,16.4,lane 20/22
1780698526789,2026-06-05T15:28:46.789,34.04823667,-117.83773514,8.60,16.2,lane 20/22
1780698527088,2026-06-05T15:28:47.088,34.04825939,-117.83773011,8.60,16.4,lane 20/22
1780698527339,2026-06-05T15:28:47.339,34.04827074,-117.83772721,8.60,16.3,lane 20/22
1780698527639,2026-06-05T15:28:47.639,34.04828771,-117.83772276,8.60,19.0,lane 20/22
1780698527889,2026-06-05T15:28:47.889,34.04830473,-117.83771723,8.60,20.8,lane 20/22
1780698528189,2026-06-05T15:28:48.189,34.04832100,-117.83771182,8.60,21.1,lane 20/22
1780698528439,2026-06-05T15:28:48.439,34.04833126,-117.83770823,8.70,21.9,lane 20/22
1780698528738,2026-06-05T15:28:48.738,34.04834532,-117.83770246,8.70,22.9,lane 20/22
1780698528989,2026-06-05T15:28:48.989,34.04835818,-117.83769680,8.70,25.7,lane 21/22
1780698529288,2026-06-05T15:28:49.288,34.04836880,-117.83769129,8.60,22.2,lane 21/22
1780698529539,2026-06-05T15:28:49.539,34.04837499,-117.83768885,8.60,18.4,lane 21/22
1780698529789,2026-06-05T15:28:49.789,34.04838247,-117.83768730,8.60,10.6,lane 21/22
1780698530039,2026-06-05T15:28:50.039,34.04838639,-117.83768678,8.60,3.5,lane 21/22
1780698530339,2026-06-05T15:28:50.339,34.04838997,-117.83768689,8.60,-8.8,lane 21/22
1780698530589,2026-06-05T15:28:50.589,34.04839210,-117.83768879,8.60,-22.0,lane 21/22
1780698530889,2026-06-05T15:28:50.889,34.04839203,-117.83769134,8.60,-34.6,lane 21/22
1780698531140,2026-06-05T15:28:51.140,34.04839141,-117.83769381,8.60,-42.1,lane 21/22
1780698531438,2026-06-05T15:28:51.438,34.04839010,-117.83769758,8.60,-50.3,lane 21/22
1780698531688,2026-06-05T15:28:51.688,34.04838827,-117.83770080,8.60,-55.4,lane 21/22
1780698531938,2026-06-05T15:28:51.938,34.04838711,-117.83770325,8.60,-58.1,lane 22/22
1780698532189,2026-06-05T15:28:52.189,34.04838543,-117.83770679,8.70,-62.9,lane 22/22
1780698532488,2026-06-05T15:28:52.488,34.04838307,-117.83771050,8.60,-69.6,lane 22/22
1780698532738,2026-06-05T15:28:52.738,34.04838082,-117.83771258,8.60,-74.8,lane 22/22
1780698532989,2026-06-05T15:28:52.989,34.04837575,-117.83771470,8.60,-85.0,lane 22/22
1780698533289,2026-06-05T15:28:53.289,34.04836965,-117.83771631,8.60,-97.3,lane 22/22
1780698533588,2026-06-05T15:28:53.588,34.04836169,-117.83771730,8.60,-109.4,lane 22/22
1780698533839,2026-06-05T15:28:53.839,34.04835580,-117.83771767,8.60,-117.5,lane 22/22
1780698534139,2026-06-05T15:28:54.139,34.04834520,-117.83771764,8.60,-130.0,lane 22/22
1780698534389,2026-06-05T15:28:54.389,34.04833358,-117.83771738,8.60,-143.9,lane 22/22
1780698534639,2026-06-05T15:28:54.639,34.04832497,-117.83771721,8.60,-153.6,lane 22/22
1780698534889,2026-06-05T15:28:54.889,34.04831113,-117.83771665,8.60,-164.5,lane 22/22
1780698535139,2026-06-05T15:28:55.139,34.04830145,-117.83771665,8.60,-167.2,lane 22/22
1780698535389,2026-06-05T15:28:55.389,34.04828625,-117.83771709,8.60,-167.7,lane 22/22
1780698535639,2026-06-05T15:28:55.639,34.04827603,-117.83771726,8.70,-167.5,lane 22/22
1780698535938,2026-06-05T15:28:55.938,34.04825981,-117.83771825,8.70,-167.5,lane 22/22
1780698536190,2026-06-05T15:28:56.190,34.04824380,-117.83771942,8.70,-167.3,lane 22/22
1780698536488,2026-06-05T15:28:56.488,34.04822754,-117.83772103,8.70,-167.5,lane 22/22
1780698536738,2026-06-05T15:28:56.738,34.04821631,-117.83772216,8.60,-167.3,lane 22/22
1780698536989,2026-06-05T15:28:56.989,34.04820050,-117.83772368,8.60,-167.4,lane 22/22
1780698537289,2026-06-05T15:28:57.289,34.04818424,-117.83772538,8.60,-167.6,lane 22/22
1780698537539,2026-06-05T15:28:57.539,34.04817349,-117.83772643,8.60,-167.9,lane 22/22
1780698537838,2026-06-05T15:28:57.838,34.04815732,-117.83772777,8.60,-167.4,lane 22/22
1780698538089,2026-06-05T15:28:58.089,34.04814155,-117.83772963,8.60,-167.7,lane 22/22
1780698538338,2026-06-05T15:28:58.338,34.04813106,-117.83773078,8.60,-167.8,lane 22/22
1780698538589,2026-06-05T15:28:58.589,34.04811558,-117.83773252,8.60,-167.7,lane 22/22
1780698538889,2026-06-05T15:28:58.889,34.04810043,-117.83773453,8.60,-168.0,lane 22/22
1780698539189,2026-06-05T15:28:59.189,34.04808488,-117.83773637,8.60,-167.9,lane 22/22
1780698539488,2026-06-05T15:28:59.488,34.04807484,-117.83773806,8.60,-167.9,lane 22/22
1780698539739,2026-06-05T15:28:59.739,34.04805956,-117.83774012,8.60,-168.2,lane 22/22
1780698539989,2026-06-05T15:28:59.989,34.04804410,-117.83774244,8.60,-168.1,lane 22/22
1780698540288,2026-06-05T15:29:00.288,34.04802869,-117.83774484,8.60,-168.1,lane 22/22
1780698540538,2026-06-05T15:29:00.538,34.04801815,-117.83774649,8.60,-168.0,lane 22/22
1780698540788,2026-06-05T15:29:00.788,34.04800255,-117.83774921,8.60,-166.5,lane 22/22
1780698541038,2026-06-05T15:29:01.038,34.04799207,-117.83775099,8.60,-165.8,lane 22/22
1780698541289,2026-06-05T15:29:01.289,34.04797679,-117.83775350,8.60,-166.1,lane 22/22
1780698541539,2026-06-05T15:29:01.539,34.04796710,-117.83775527,8.60,-164.8,lane 22/22
1780698541839,2026-06-05T15:29:01.839,34.04795222,-117.83775851,8.60,-164.6,lane 22/22
1780698542138,2026-06-05T15:29:02.138,34.04793730,-117.83776186,8.60,-164.1,lane 22/22
1780698542389,2026-06-05T15:29:02.389,34.04792210,-117.83776563,8.60,-162.1,lane 22/22
1780698542639,2026-06-05T15:29:02.639,34.04791198,-117.83776835,8.60,-162.3,lane 22/22
1780698542939,2026-06-05T15:29:02.939,34.04789673,-117.83777243,8.60,-160.2,lane 22/22
1780698543238,2026-06-05T15:29:03.238,34.04788156,-117.83777692,8.60,-159.7,lane 22/22
1780698543488,2026-06-05T15:29:03.488,34.04786609,-117.83778204,8.70,-157.5,lane 22/22
1780698543738,2026-06-05T15:29:03.738,34.04785599,-117.83778577,8.70,-156.1,lane 22/22
1780698543988,2026-06-05T15:29:03.988,34.04784066,-117.83779197,8.60,-154.3,lane 22/22
1780698544238,2026-06-05T15:29:04.238,34.04783060,-117.83779636,8.70,-151.0,lane 22/22
1780698544488,2026-06-05T15:29:04.488,34.04781714,-117.83780221,8.80,-151.6,lane 22/22
1780698544739,2026-06-05T15:29:04.739,34.04781000,-117.83780538,8.80,-151.2,lane 22/22
1780698545038,2026-06-05T15:29:05.038,34.04780125,-117.83780917,8.80,-149.3,lane 22/22
